event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-03 18:02:08 UTC,view,1004665,2053013555631882655,electronics.smartphone,samsung,782.22,535476522,82e59766-4438-45c5-8586-8a387e6f281e
2019-11-29 13:26:44 UTC,view,1005135,2053013555631882655,electronics.smartphone,apple,1639.01,572486510,cbef8538-402d-4606-96f6-c0bb6353cb77
2019-11-30 07:00:15 UTC,view,6501014,2053013554155487563,computers.components.motherboard,asrock,81.08,557341975,09c04e73-9426-40f9-8b05-d39db9140ab1
2019-11-21 00:08:55 UTC,view,16700206,2053013559901684381,furniture.kitchen.chair,,108.09,574155421,4480d2e0-827e-44fa-850a-1d1dfe018f28
2019-11-05 14:55:15 UTC,view,12720834,2053013553559896355,,maxxis,90.09,515619836,8de7ee87-1a6e-4d43-8827-b47855513df1
2019-11-15 17:55:53 UTC,view,26500135,2053013563550729061,,lucente,88.03,526903324,e77be0a6-d40e-4ee2-b350-b762dfb1d2d5
2019-11-16 13:01:04 UTC,view,5100468,2053013553341792533,electronics.clocks,elari,38.35,519182353,c0e241a4-cc9e-4d00-b501-654fec2e87b4
2019-11-14 15:42:40 UTC,cart,12718062,2053013553559896355,,,32.43,526998882,9cf027c8-0d15-41be-aac2-c38f04de62a7
2019-11-17 05:17:20 UTC,view,17300353,2053013553853497655,,creed,372.73,529949413,2181b90b-669d-4824-ad0b-0c28a38fbceb
2019-10-07 03:09:54 UTC,view,6301381,2053013554834964853,appliances.kitchen.kettle,elenberg,20.57,515819798,89f0c2d1-b37a-4d80-8708-dd04dd13028a
2019-10-03 04:20:32 UTC,view,32400378,2053013566562238479,,,25.71,555700520,0b56c8a5-9790-4434-b84c-93de4c5438c3
2019-10-31 18:39:24 UTC,view,5100401,2053013553341792533,electronics.clocks,garmin,308.86,518353364,d73a6fcd-2c74-4115-b83b-ffc73b89dec1
2019-11-23 08:39:24 UTC,view,10900336,2053013555069845885,appliances.kitchen.mixer,smeg,582.8,575328030,6a997cd9-4874-4a24-a72c-74e33c33d461
2019-11-11 10:42:54 UTC,cart,1801995,2053013554415534427,electronics.video.tv,haier,180.16,544028328,58cdbbaf-066d-4401-8b0b-fff8fe41c001
2019-10-09 17:06:08 UTC,view,4803929,2053013554658804075,electronics.audio.headphone,jbl,98.84,531080519,1250e0fe-d20a-405c-9fcd-ca756bc8d663
2019-11-19 16:08:17 UTC,view,1005284,2053013555631882655,electronics.smartphone,samsung,2562.49,543164555,b23d8d3c-f6fa-4c88-a2e6-bb3dc3112088
2019-11-04 05:38:49 UTC,view,22700561,2053013556168753601,,,150.73,556347899,ac201f1f-25c9-4b96-b945-9804b6e9bc06
2019-10-23 09:35:29 UTC,view,1005232,2053013555631882655,electronics.smartphone,xiaomi,115.28,513059964,7ce15699-c0a2-46d2-b01b-50e3c7c88777
2019-10-16 20:46:52 UTC,view,28715827,2116907519078040377,apparel.shoes,,89.84,539976751,8d42e276-3b16-438d-ac31-7a1c84abd869
2019-11-21 15:36:35 UTC,view,1801805,2053013554415534427,electronics.video.tv,artel,240.93,551347828,559d5c38-93d6-4c39-b58f-363a6059cd53
2019-11-02 05:54:05 UTC,view,8800984,2053013555573162395,electronics.telephone,bq,15.89,566665750,2edb7ceb-8d2f-48ac-a5c4-58d231b872ce
2019-11-16 21:55:44 UTC,view,7005159,2053013560346280633,kids.carriage,joie,160.88,557234836,6b479f02-d1ba-402b-a666-483a6e2439c7
2019-11-17 12:57:59 UTC,view,1307568,2053013558920217191,computers.notebook,acer,540.3,513060979,7d0a7e2b-2a40-41ab-85aa-b822bac47b89
2019-10-02 17:41:49 UTC,view,17302378,2053013553853497655,,,143.89,541355479,523f7938-e79d-43bb-a06f-372cabfe2ccb
2019-11-03 01:25:21 UTC,view,26400634,2053013563651392361,,,447.89,529326899,a17434cb-0b9d-41e2-99eb-d7ccb2297a16
2019-11-21 04:44:10 UTC,view,1005217,2053013555631882655,electronics.smartphone,xiaomi,144.66,531538025,22b42558-7886-4868-aab2-1f87021a2ed7
2019-11-13 02:03:13 UTC,view,9300078,2053013554524586339,,lg,235.39,512759177,b4e5c4bc-2c45-409e-a82b-b35d98bd74da
2019-11-10 06:04:26 UTC,view,26800090,2053013564641248165,,sportelite,1118.95,529317883,8104802b-67ea-4583-8ec2-7542d19efed1
2019-11-09 05:52:47 UTC,view,28718041,2053013565069067197,apparel.shoes.keds,millionaire,79.02,568806029,1db1171f-9474-42f2-b131-3fe52cc47275
2019-11-20 07:22:16 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,488.82,549364980,2c69c245-2f57-4a50-980b-4eb1a7776705
2019-11-05 12:12:41 UTC,view,12714112,2053013553559896355,,triangle,38.87,567763842,b485294b-3fc6-42f0-b244-646e9257e69e
2019-11-25 19:12:24 UTC,view,12800055,2053013552788144369,,transcend,18.81,513476697,09f1b5bc-f76c-4b75-841a-a2bc44784ae1
2019-10-07 09:52:45 UTC,view,1003311,2053013555631882655,electronics.smartphone,apple,705.01,544951001,cfd72649-2170-4989-a057-2b852777bfca
2019-10-09 16:05:14 UTC,view,23800091,2053013561696846593,,,24.45,550561454,5553a802-035d-4966-acec-2840928ac0b1
2019-11-18 02:24:13 UTC,view,1004873,2053013555631882655,electronics.smartphone,samsung,350.02,532993414,1e246d1f-cbeb-4fca-a148-af59a1c11dc0
2019-11-04 15:18:00 UTC,view,1701392,2053013553031414015,computers.peripherals.monitor,acer,134.37,526697915,5b3cb671-77df-4f02-bc74-d4c613034df2
2019-11-23 10:36:22 UTC,view,6200943,2053013552293216471,appliances.environment.air_heater,galaxy,53.54,566978854,5abbbba2-6352-40f0-a4c5-291bc38d8a13
2019-11-25 15:30:27 UTC,view,53900007,2144916515806248980,construction.tools.saw,bosch,89.34,517310839,94dae2a9-3a06-430e-945f-37230f9d7913
2019-10-26 14:00:12 UTC,cart,1004840,2053013555631882655,electronics.smartphone,huawei,947.0,514419783,13d97284-bb1d-43ed-9af0-5c662b8129ed
2019-11-02 19:37:23 UTC,view,8000328,2053013556579795419,,,53.77,566903455,5dbc8d1c-0afa-4f2b-8062-5cdbbc9297b1
