event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-17 05:40:22 UTC,view,9200501,2053013552913973497,computers.peripherals.keyboard,steelseries,87.26,513589329,56671c43-6679-4b81-8425-7ffe80876522
2019-10-04 16:26:06 UTC,view,1004835,2053013555631882655,electronics.smartphone,samsung,230.89,515126221,063b27b7-691f-4634-a3b9-78e40e953656
2019-10-16 01:04:25 UTC,view,44700053,2104564977229628393,,lux,77.22,512685071,6f7b8e19-af43-402e-a0db-eb7ed03d22d1
2019-11-16 12:50:10 UTC,view,26400277,2053013563651392361,,lucente,143.38,547481971,745e0ae0-b04d-47bb-89b6-7ef7bb884a57
2019-10-15 06:45:23 UTC,view,21400996,2053013561579406073,electronics.clocks,casio,79.54,517185571,f8e13200-d5eb-49b8-a244-d17990fccddc
2019-11-10 13:03:08 UTC,view,15200779,2053013553484398879,,volta,38.87,553717577,c44709aa-ec62-4ac5-a550-0c1a7719d2be
2019-11-16 10:19:08 UTC,view,1005003,2053013555631882655,electronics.smartphone,huawei,241.9,548763997,5cac7762-1466-4808-bb9b-1108dd93b6dc
2019-10-10 02:06:46 UTC,view,22700084,2053013556168753601,,force,239.33,558635153,362daac8-c8f0-45ef-9edb-417f9305f2a9
2019-11-18 11:28:36 UTC,view,15700107,2053013559733912211,,,355.99,537212697,1f1f671c-e02e-44c9-b0e1-c141ebbca028
2019-11-10 05:48:35 UTC,view,52000074,2137704922018218396,,conceptclub,51.22,551760958,05c89c51-aab0-4728-b57e-817a416284f4
2019-10-28 14:24:53 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,531.29,522090974,23124d34-f2a4-4ce3-8808-aac5e8f5124d
2019-11-15 13:12:54 UTC,view,26200573,2053013563693335403,,,100.13,550435545,87780762-b665-46eb-b545-b2cb4957bd42
2019-11-02 04:00:06 UTC,view,6300680,2053013554834964853,appliances.kitchen.kettle,redmond,31.76,515974152,287870ff-a78f-4418-98a1-d9d0e9a90088
2019-10-04 18:03:31 UTC,view,2700287,2053013563911439225,appliances.kitchen.refrigerators,,205.75,519721705,b53d6d9c-d3ce-4cc3-81da-8c8d506bae6b
2019-10-06 03:55:08 UTC,view,1005069,2053013555631882655,electronics.smartphone,vivo,281.58,513287016,3bbf6a06-ff72-4755-9afd-316810e228d6
2019-11-15 06:43:56 UTC,cart,4100346,2053013561218695907,,sony,393.98,523210362,98b42828-2d9e-4ed2-b0fc-da448434d4fa
2019-10-09 10:14:32 UTC,view,3601522,2053013563810775923,appliances.kitchen.washer,lg,298.36,529112382,061892f6-4068-4780-b474-b47f49d3a213
2019-11-16 09:14:07 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,514546545,23cb997f-e7a5-4f56-89de-af600d829988
2019-11-16 04:57:45 UTC,view,1701553,2053013553031414015,computers.peripherals.monitor,acer,352.9,515980671,86970fb3-d7c2-46ad-b1b6-4690a9917d90
2019-11-19 00:53:50 UTC,view,5801524,2053013553945772349,electronics.audio.subwoofer,alphard,61.78,573241473,c1539ce3-4987-4922-863b-ef08e3d52177
2019-10-15 12:44:40 UTC,view,9300025,2053013554524586339,,lg,70.67,535892689,85191584-744e-4d86-a0f5-a000ef5e1a50
2019-11-22 09:51:13 UTC,cart,12711108,2053013553559896355,,cordiant,43.5,568808794,ec8d8a44-821f-4219-a661-73c381c8e3ea
2019-10-16 14:07:02 UTC,view,4802036,2053013554658804075,electronics.audio.headphone,apple,174.99,523561518,4d7312c9-a088-49c1-af5d-d02a6f37be17
2019-11-25 17:17:43 UTC,view,1005252,2053013555631882655,electronics.smartphone,oppo,308.63,576639593,12ddbb8e-4378-45bd-a536-7acf356425ca
2019-11-30 04:17:36 UTC,view,1004243,2053013555631882655,electronics.smartphone,apple,810.83,570203430,2cf916c9-1262-43c0-a474-fcdc5527aadc
2019-10-21 15:44:13 UTC,view,8800517,2053013555573162395,electronics.telephone,texet,27.0,517861770,361e1e9e-7e64-4f72-aae5-2f25d3f998db
2019-11-13 10:52:20 UTC,view,1307067,2053013558920217191,computers.notebook,lenovo,251.25,562877866,1a867fc1-2c41-4de3-9fed-dc78f3cdbb27
2019-11-11 21:02:19 UTC,view,26404396,2053013563651392361,,lucente,58.43,570159094,2c408027-cfa9-4261-af3d-803c8a0a7f27
2019-11-14 21:01:37 UTC,view,1307534,2053013558920217191,computers.notebook,lenovo,1363.25,521500683,914fee91-8d70-4f0d-99f1-47e1f66a5a35
2019-10-24 05:07:02 UTC,view,28713435,2053013565639492569,apparel.shoes,baden,69.24,563453052,e0100eb5-e324-4674-b9fb-9d8bd0844270
2019-11-20 12:50:48 UTC,view,1801766,2053013554415534427,electronics.video.tv,artel,152.95,561623736,d044340e-c736-46d6-b6e9-35f299a1c2b4
2019-10-06 14:08:24 UTC,view,2702527,2053013563911439225,appliances.kitchen.refrigerators,dauscher,159.57,545002941,c474c1bc-863d-4800-b9ae-6ee3bfc21f2e
